cliente_id,ano_mes,diasConse,login_flag,churn_flag,risco,perfil
74,2025-08,0.0,1,0,Estado de alerta,chronic
74,2025-09,0.0,2,0,Estado de alerta,chronic
74,2025-10,0.0,3,0,Estado de alerta,chronic
74,2025-11,0.0,2,0,Estado de alerta,chronic
74,2025-12,0.0,2,0,Estado de alerta,chronic
74,2026-01,0.0,1,0,Estado de alerta,chronic
75,2025-07,0.0,2,0,Estado de alerta,chronic
75,2025-08,0.0,1,0,Estado de alerta,chronic
75,2025-09,0.0,2,0,Estado de alerta,chronic
75,2025-10,0.0,2,0,Estado de alerta,chronic
75,2025-11,0.0,2,0,Estado de alerta,chronic
75,2025-12,0.0,2,0,Estado de alerta,chronic
75,2026-01,0.0,1,0,Estado de alerta,chronic
76,2025-07,0.0,2,0,Estado de alerta,chronic
76,2025-08,0.0,3,0,Estado de alerta,chronic
76,2025-09,0.0,2,0,Estado de alerta,chronic
76,2025-10,0.0,2,0,Estado de alerta,chronic
76,2025-11,0.0,2,0,Estado de alerta,chronic
76,2025-12,0.0,2,0,Estado de alerta,chronic
76,2026-01,0.0,1,0,Estado de alerta,chronic
77,2025-07,0.0,2,0,Estado de alerta,chronic
77,2025-08,0.0,1,0,Estado de alerta,chronic
77,2025-09,0.0,3,0,Estado de alerta,chronic
77,2025-10,0.0,3,0,Estado de alerta,chronic
77,2025-11,0.0,2,0,Estado de alerta,chronic
77,2025-12,0.0,2,0,Estado de alerta,chronic
77,2026-01,0.0,2,0,Estado de alerta,chronic
78,2025-07,0.0,17,0,Estado de alerta,heavy
78,2025-08,0.0,19,0,Estado de alerta,heavy
78,2025-09,0.0,17,0,Estado de alerta,heavy
78,2025-10,0.0,15,0,Estado de alerta,heavy
78,2025-11,0.0,16,0,Estado de alerta,heavy
78,2025-12,0.0,17,0,Estado de alerta,heavy
78,2026-01,0.0,15,0,Estado de alerta,heavy
79,2025-07,0.0,16,0,Estado de alerta,gradual
79,2025-08,0.0,10,0,Estado de alerta,gradual
79,2025-09,0.0,8,0,Estado de alerta,gradual
79,2025-10,0.0,14,0,Estado de alerta,gradual
79,2025-11,0.0,15,0,Estado de alerta,gradual
79,2025-12,0.0,14,0,Estado de alerta,gradual
79,2026-01,0.0,16,0,Estado de alerta,gradual
80,2025-07,0.0,13,0,Estado de alerta,heavy
80,2025-08,0.0,16,0,Estado de alerta,heavy
80,2025-09,0.0,20,0,Estado de alerta,heavy
80,2025-10,0.0,19,0,Estado de alerta,heavy
80,2025-11,0.0,17,0,Estado de alerta,heavy
80,2025-12,0.0,18,0,Estado de alerta,heavy
80,2026-01,0.0,16,0,Estado de alerta,heavy
81,2025-07,0.0,3,0,Estado de alerta,chronic
81,2025-08,0.0,2,0,Estado de alerta,chronic
81,2025-09,0.0,2,0,Estado de alerta,chronic
81,2025-10,0.0,1,0,Estado de alerta,chronic
81,2025-11,0.0,2,0,Estado de alerta,chronic
81,2025-12,0.0,2,0,Estado de alerta,chronic
81,2026-01,0.0,2,0,Estado de alerta,chronic
82,2025-07,0.0,1,0,Estado de alerta,chronic
82,2025-08,0.0,2,0,Estado de alerta,chronic
82,2025-09,0.0,2,0,Estado de alerta,chronic
82,2025-10,0.0,3,0,Estado de alerta,chronic
82,2025-11,0.0,2,0,Estado de alerta,chronic
82,2025-12,0.0,3,0,Estado de alerta,chronic
82,2026-01,0.0,2,0,Estado de alerta,chronic
83,2025-07,0.0,5,0,Estado de alerta,weekend
83,2025-08,0.0,5,0,Estado de alerta,weekend
83,2025-09,0.0,6,0,Estado de alerta,weekend
83,2025-10,0.0,6,0,Estado de alerta,weekend
83,2025-11,0.0,6,0,Estado de alerta,weekend
83,2025-12,0.0,5,0,Estado de alerta,weekend
83,2026-01,0.0,6,0,Estado de alerta,weekend
84,2025-07,0.0,18,0,Estado de alerta,heavy
84,2025-08,0.0,19,0,Estado de alerta,heavy
84,2025-09,0.0,15,0,Estado de alerta,heavy
84,2025-10,0.0,20,0,Estado de alerta,heavy
84,2025-11,0.0,16,0,Estado de alerta,heavy
84,2025-12,0.0,16,0,Estado de alerta,heavy
84,2026-01,0.0,17,0,Estado de alerta,heavy
85,2025-07,0.0,7,0,Estado de alerta,weekend
85,2025-08,0.0,5,0,Estado de alerta,weekend
85,2025-09,0.0,6,0,Estado de alerta,weekend
85,2025-10,0.0,5,0,Estado de alerta,weekend
85,2025-11,0.0,5,0,Estado de alerta,weekend
85,2025-12,0.0,5,0,Estado de alerta,weekend
85,2026-01,0.0,4,0,Estado de alerta,weekend
86,2025-07,0.0,5,0,Estado de alerta,weekend
86,2025-08,0.0,4,0,Estado de alerta,weekend
86,2025-09,0.0,6,0,Estado de alerta,weekend
86,2025-10,0.0,4,0,Estado de alerta,weekend
86,2025-11,0.0,6,0,Estado de alerta,weekend
86,2025-12,0.0,5,0,Estado de alerta,weekend
86,2026-01,0.0,7,0,Estado de alerta,weekend
87,2025-07,0.0,2,0,Estado de alerta,chronic
87,2025-08,0.0,2,0,Estado de alerta,chronic
87,2025-09,0.0,2,0,Estado de alerta,chronic
87,2025-10,0.0,1,0,Estado de alerta,chronic
87,2025-11,0.0,1,0,Estado de alerta,chronic
87,2025-12,0.0,2,0,Estado de alerta,chronic
87,2026-01,0.0,2,0,Estado de alerta,chronic
88,2025-07,0.0,2,0,Estado de alerta,chronic
88,2025-08,0.0,3,0,Estado de alerta,chronic
88,2025-09,0.0,2,0,Estado de alerta,chronic
88,2025-10,0.0,2,0,Estado de alerta,chronic
88,2025-11,0.0,2,0,Estado de alerta,chronic
88,2025-12,0.0,1,0,Estado de alerta,chronic
88,2026-01,0.0,2,0,Estado de alerta,chronic
89,2025-07,0.0,2,0,Estado de alerta,chronic
89,2025-08,0.0,2,0,Estado de alerta,chronic
89,2025-09,0.0,2,0,Estado de alerta,chronic
89,2025-10,0.0,3,0,Estado de alerta,chronic
89,2025-11,0.0,1,0,Estado de alerta,chronic
89,2025-12,0.0,2,0,Estado de alerta,chronic
89,2026-01,0.0,2,0,Estado de alerta,chronic
90,2025-07,0.0,15,0,Estado de alerta,gradual
90,2025-08,0.0,16,0,Estado de alerta,gradual
90,2025-09,0.0,16,0,Estado de alerta,gradual
90,2025-10,0.0,13,0,Estado de alerta,gradual
90,2025-11,0.0,16,0,Estado de alerta,gradual
90,2025-12,0.0,16,0,Estado de alerta,gradual
90,2026-01,0.0,16,0,Estado de alerta,gradual
91,2025-07,0.0,18,0,Estado de alerta,heavy
91,2025-08,0.0,16,0,Estado de alerta,heavy
91,2025-09,0.0,18,0,Estado de alerta,heavy
91,2025-10,0.0,19,0,Estado de alerta,heavy
91,2025-11,0.0,13,0,Estado de alerta,heavy
91,2025-12,0.0,18,0,Estado de alerta,heavy
91,2026-01,0.0,17,0,Estado de alerta,heavy
92,2025-07,0.0,2,0,Estado de alerta,chronic
92,2025-08,0.0,2,0,Estado de alerta,chronic
92,2025-09,0.0,2,0,Estado de alerta,chronic
92,2025-10,0.0,3,0,Estado de alerta,chronic
92,2025-11,0.0,2,0,Estado de alerta,chronic
92,2025-12,0.0,2,0,Estado de alerta,chronic
92,2026-01,0.0,2,0,Estado de alerta,chronic
93,2025-07,0.0,2,0,Estado de alerta,chronic
93,2025-08,0.0,2,0,Estado de alerta,chronic
93,2025-09,0.0,1,0,Estado de alerta,chronic
93,2025-10,0.0,2,0,Estado de alerta,chronic
93,2025-11,0.0,1,0,Estado de alerta,chronic
93,2025-12,0.0,2,0,Estado de alerta,chronic
93,2026-01,0.0,2,0,Estado de alerta,chronic
94,2025-07,0.0,17,0,Estado de alerta,gradual
94,2025-08,0.0,13,0,Estado de alerta,gradual
94,2025-09,0.0,13,0,Estado de alerta,gradual
94,2025-10,0.0,13,0,Estado de alerta,gradual
94,2025-11,0.0,14,0,Estado de alerta,gradual
94,2025-12,0.0,17,0,Estado de alerta,gradual
94,2026-01,0.0,17,0,Estado de alerta,gradual
95,2025-07,0.0,2,0,Estado de alerta,chronic
95,2025-08,0.0,2,0,Estado de alerta,chronic
95,2025-09,0.0,2,0,Estado de alerta,chronic
95,2025-10,0.0,3,0,Estado de alerta,chronic
95,2025-11,0.0,2,0,Estado de alerta,chronic
95,2025-12,0.0,2,0,Estado de alerta,chronic
95,2026-01,0.0,1,0,Estado de alerta,chronic
96,2025-07,0.0,17,0,Estado de alerta,gradual
96,2025-08,0.0,15,0,Estado de alerta,gradual
96,2025-09,0.0,18,0,Estado de alerta,gradual
96,2025-10,0.0,16,0,Estado de alerta,gradual
96,2025-11,0.0,18,0,Estado de alerta,gradual
96,2025-12,0.0,14,0,Estado de alerta,gradual
96,2026-01,0.0,15,0,Estado de alerta,gradual
97,2025-07,0.0,16,0,Estado de alerta,gradual
97,2025-08,0.0,17,0,Estado de alerta,gradual
97,2025-09,0.0,11,0,Estado de alerta,gradual
97,2025-10,0.0,16,0,Estado de alerta,gradual
97,2025-11,0.0,14,0,Estado de alerta,gradual
97,2025-12,0.0,11,0,Estado de alerta,gradual
97,2026-01,0.0,14,0,Estado de alerta,gradual
98,2025-07,0.0,16,0,Estado de alerta,gradual
98,2025-08,0.0,16,0,Estado de alerta,gradual
98,2025-09,0.0,10,0,Estado de alerta,gradual
98,2025-10,0.0,13,0,Estado de alerta,gradual
98,2025-11,0.0,16,0,Estado de alerta,gradual
98,2025-12,0.0,15,0,Estado de alerta,gradual
98,2026-01,0.0,15,0,Estado de alerta,gradual
99,2025-07,0.0,17,0,Estado de alerta,heavy
99,2025-08,0.0,22,0,Estado de alerta,heavy
99,2025-09,0.0,18,0,Estado de alerta,heavy
99,2025-10,0.0,20,0,Estado de alerta,heavy
99,2025-11,0.0,18,0,Estado de alerta,heavy
99,2025-12,0.0,19,0,Estado de alerta,heavy
99,2026-01,0.0,17,0,Estado de alerta,heavy
100,2025-07,0.0,14,0,Estado de alerta,heavy
100,2025-08,0.0,16,0,Estado de alerta,heavy
100,2025-09,0.0,17,0,Estado de alerta,heavy
100,2025-10,0.0,20,0,Estado de alerta,heavy
100,2025-11,0.0,15,0,Estado de alerta,heavy
100,2025-12,0.0,17,0,Estado de alerta,heavy
100,2026-01,0.0,18,0,Estado de alerta,heavy
101,2025-07,0.0,18,0,Estado de alerta,heavy
101,2025-08,0.0,18,0,Estado de alerta,heavy
101,2025-09,0.0,17,0,Estado de alerta,heavy
101,2025-10,0.0,19,0,Estado de alerta,heavy
101,2025-11,0.0,19,0,Estado de alerta,heavy
101,2025-12,0.0,18,0,Estado de alerta,heavy
101,2026-01,0.0,18,0,Estado de alerta,heavy
102,2025-07,0.0,2,0,Estado de alerta,chronic
102,2025-08,0.0,3,0,Estado de alerta,chronic
102,2025-09,0.0,3,0,Estado de alerta,chronic
102,2025-10,0.0,2,0,Estado de alerta,chronic
102,2025-11,0.0,2,0,Estado de alerta,chronic
102,2025-12,0.0,2,0,Estado de alerta,chronic
102,2026-01,0.0,2,0,Estado de alerta,chronic
103,2025-07,0.0,4,0,Estado de alerta,weekend
103,2025-08,0.0,5,0,Estado de alerta,weekend
103,2025-09,0.0,7,0,Estado de alerta,weekend
103,2025-10,0.0,6,0,Estado de alerta,weekend
103,2025-11,0.0,4,0,Estado de alerta,weekend
103,2025-12,0.0,7,0,Estado de alerta,weekend
103,2026-01,0.0,5,0,Estado de alerta,weekend
104,2025-07,0.0,17,0,Estado de alerta,gradual
104,2025-08,0.0,14,0,Estado de alerta,gradual
104,2025-09,0.0,18,0,Estado de alerta,gradual
104,2025-10,0.0,19,0,Estado de alerta,gradual
104,2025-11,0.0,14,0,Estado de alerta,gradual
104,2025-12,0.0,15,0,Estado de alerta,gradual
104,2026-01,0.0,13,0,Estado de alerta,gradual
105,2025-07,0.0,1,0,Estado de alerta,chronic
105,2025-08,0.0,2,0,Estado de alerta,chronic
105,2025-09,0.0,2,0,Estado de alerta,chronic
105,2025-10,0.0,3,0,Estado de alerta,chronic
105,2025-11,0.0,1,0,Estado de alerta,chronic
105,2025-12,0.0,2,0,Estado de alerta,chronic
105,2026-01,0.0,2,0,Estado de alerta,chronic
106,2025-07,0.0,6,0,Estado de alerta,weekend
106,2025-08,0.0,5,0,Estado de alerta,weekend
106,2025-09,0.0,5,0,Estado de alerta,weekend
106,2025-10,0.0,7,0,Estado de alerta,weekend
106,2025-11,0.0,4,0,Estado de alerta,weekend
106,2025-12,0.0,4,0,Estado de alerta,weekend
106,2026-01,0.0,4,0,Estado de alerta,weekend
107,2025-07,0.0,17,0,Estado de alerta,gradual
107,2025-08,0.0,17,0,Estado de alerta,gradual
107,2025-09,0.0,15,0,Estado de alerta,gradual
107,2025-10,0.0,15,0,Estado de alerta,gradual
107,2025-11,0.0,13,0,Estado de alerta,gradual
107,2025-12,0.0,16,0,Estado de alerta,gradual
107,2026-01,0.0,17,0,Estado de alerta,gradual
108,2025-07,0.0,2,0,Estado de alerta,chronic
108,2025-08,0.0,1,0,Estado de alerta,chronic
108,2025-09,0.0,2,0,Estado de alerta,chronic
108,2025-10,0.0,2,0,Estado de alerta,chronic
108,2025-11,0.0,2,0,Estado de alerta,chronic
108,2025-12,0.0,2,0,Estado de alerta,chronic
108,2026-01,0.0,2,0,Estado de alerta,chronic
109,2025-07,0.0,4,0,Estado de alerta,weekend
109,2025-08,0.0,5,0,Estado de alerta,weekend
109,2025-09,0.0,6,0,Estado de alerta,weekend
109,2025-10,0.0,4,0,Estado de alerta,weekend
109,2025-11,0.0,5,0,Estado de alerta,weekend
109,2025-12,0.0,6,0,Estado de alerta,weekend
109,2026-01,0.0,4,0,Estado de alerta,weekend
110,2025-07,0.0,15,0,Estado de alerta,heavy
110,2025-08,0.0,16,0,Estado de alerta,heavy
110,2025-09,0.0,19,0,Estado de alerta,heavy
110,2025-10,0.0,18,0,Estado de alerta,heavy
110,2025-11,0.0,19,0,Estado de alerta,heavy
110,2025-12,0.0,19,0,Estado de alerta,heavy
110,2026-01,0.0,16,0,Estado de alerta,heavy
111,2025-07,0.0,6,0,Estado de alerta,weekend
111,2025-08,0.0,6,0,Estado de alerta,weekend
111,2025-09,0.0,6,0,Estado de alerta,weekend
111,2025-10,0.0,5,0,Estado de alerta,weekend
111,2025-11,0.0,4,0,Estado de alerta,weekend
111,2025-12,0.0,6,0,Estado de alerta,weekend
111,2026-01,0.0,5,0,Estado de alerta,weekend
112,2025-07,0.0,6,0,Estado de alerta,weekend
112,2025-08,0.0,6,0,Estado de alerta,weekend
112,2025-09,0.0,6,0,Estado de alerta,weekend
112,2025-10,0.0,3,0,Estado de alerta,weekend
112,2025-11,0.0,5,0,Estado de alerta,weekend
112,2025-12,0.0,6,0,Estado de alerta,weekend
112,2026-01,0.0,3,0,Estado de alerta,weekend
113,2025-07,0.0,1,0,Estado de alerta,chronic
113,2025-08,0.0,2,0,Estado de alerta,chronic
113,2025-09,0.0,1,0,Estado de alerta,chronic
113,2025-10,0.0,2,0,Estado de alerta,chronic
113,2025-11,0.0,2,0,Estado de alerta,chronic
113,2025-12,0.0,2,0,Estado de alerta,chronic
113,2026-01,0.0,1,0,Estado de alerta,chronic
114,2025-07,0.0,2,0,Estado de alerta,chronic
114,2025-08,0.0,2,0,Estado de alerta,chronic
114,2025-09,0.0,2,0,Estado de alerta,chronic
114,2025-10,0.0,3,0,Estado de alerta,chronic
114,2025-11,0.0,2,0,Estado de alerta,chronic
114,2025-12,0.0,2,0,Estado de alerta,chronic
114,2026-01,0.0,2,0,Estado de alerta,chronic
115,2025-07,0.0,2,0,Estado de alerta,chronic
115,2025-08,0.0,2,0,Estado de alerta,chronic
115,2025-09,0.0,3,0,Estado de alerta,chronic
115,2025-10,0.0,2,0,Estado de alerta,chronic
115,2025-11,0.0,2,0,Estado de alerta,chronic
115,2025-12,0.0,2,0,Estado de alerta,chronic
115,2026-01,0.0,1,0,Estado de alerta,chronic
116,2025-07,0.0,1,0,Estado de alerta,chronic
116,2025-08,0.0,2,0,Estado de alerta,chronic
116,2025-09,0.0,2,0,Estado de alerta,chronic
116,2025-10,0.0,3,0,Estado de alerta,chronic
116,2025-11,0.0,2,0,Estado de alerta,chronic
116,2025-12,0.0,2,0,Estado de alerta,chronic
116,2026-01,0.0,2,0,Estado de alerta,chronic
117,2025-07,0.0,3,0,Estado de alerta,chronic
117,2025-08,0.0,2,0,Estado de alerta,chronic
117,2025-09,0.0,2,0,Estado de alerta,chronic
117,2025-10,0.0,2,0,Estado de alerta,chronic
117,2025-11,0.0,2,0,Estado de alerta,chronic
117,2025-12,0.0,1,0,Estado de alerta,chronic
117,2026-01,0.0,2,0,Estado de alerta,chronic
118,2025-07,0.0,5,0,Estado de alerta,weekend
118,2025-08,0.0,3,0,Estado de alerta,weekend
118,2025-09,0.0,3,0,Estado de alerta,weekend
118,2025-10,0.0,6,0,Estado de alerta,weekend
118,2025-11,0.0,5,0,Estado de alerta,weekend
118,2025-12,0.0,6,0,Estado de alerta,weekend
118,2026-01,0.0,5,0,Estado de alerta,weekend
119,2025-07,0.0,1,0,Estado de alerta,chronic
119,2025-08,0.0,3,0,Estado de alerta,chronic
119,2025-09,0.0,2,0,Estado de alerta,chronic
119,2025-10,0.0,2,0,Estado de alerta,chronic
119,2025-11,0.0,3,0,Estado de alerta,chronic
119,2025-12,0.0,2,0,Estado de alerta,chronic
119,2026-01,0.0,2,0,Estado de alerta,chronic
120,2025-07,0.0,14,0,Estado de alerta,gradual
120,2025-08,0.0,16,0,Estado de alerta,gradual
120,2025-09,0.0,16,0,Estado de alerta,gradual
120,2025-10,0.0,13,0,Estado de alerta,gradual
120,2025-11,0.0,14,0,Estado de alerta,gradual
120,2025-12,0.0,16,0,Estado de alerta,gradual
120,2026-01,0.0,15,0,Estado de alerta,gradual
121,2025-07,0.0,2,0,Estado de alerta,chronic
121,2025-08,0.0,2,0,Estado de alerta,chronic
121,2025-09,0.0,2,0,Estado de alerta,chronic
121,2025-10,0.0,1,0,Estado de alerta,chronic
121,2025-11,0.0,3,0,Estado de alerta,chronic
121,2025-12,0.0,2,0,Estado de alerta,chronic
121,2026-01,0.0,2,0,Estado de alerta,chronic
122,2025-07,0.0,2,0,Estado de alerta,chronic
122,2025-08,0.0,2,0,Estado de alerta,chronic
122,2025-09,0.0,2,0,Estado de alerta,chronic
122,2025-10,0.0,2,0,Estado de alerta,chronic
122,2025-11,0.0,2,0,Estado de alerta,chronic
122,2025-12,0.0,3,0,Estado de alerta,chronic
122,2026-01,0.0,1,0,Estado de alerta,chronic
123,2025-07,0.0,4,0,Estado de alerta,weekend
123,2025-08,0.0,3,0,Estado de alerta,weekend
123,2025-09,0.0,5,0,Estado de alerta,weekend
123,2025-10,0.0,6,0,Estado de alerta,weekend
123,2025-11,0.0,6,0,Estado de alerta,weekend
123,2025-12,0.0,5,0,Estado de alerta,weekend
123,2026-01,0.0,4,0,Estado de alerta,weekend
124,2025-07,0.0,16,0,Estado de alerta,heavy
124,2025-08,0.0,17,0,Estado de alerta,heavy
124,2025-09,0.0,18,0,Estado de alerta,heavy
124,2025-10,0.0,17,0,Estado de alerta,heavy
124,2025-11,0.0,16,0,Estado de alerta,heavy
124,2025-12,0.0,17,0,Estado de alerta,heavy
124,2026-01,0.0,18,0,Estado de alerta,heavy
125,2025-07,0.0,6,0,Estado de alerta,weekend
125,2025-08,0.0,5,0,Estado de alerta,weekend
125,2025-09,0.0,5,0,Estado de alerta,weekend
125,2025-10,0.0,5,0,Estado de alerta,weekend
125,2025-11,0.0,4,0,Estado de alerta,weekend
125,2025-12,0.0,4,0,Estado de alerta,weekend
125,2026-01,0.0,4,0,Estado de alerta,weekend
126,2025-07,0.0,15,0,Estado de alerta,gradual
126,2025-08,0.0,13,0,Estado de alerta,gradual
126,2025-09,0.0,16,0,Estado de alerta,gradual
126,2025-10,0.0,13,0,Estado de alerta,gradual
126,2025-11,0.0,14,0,Estado de alerta,gradual
126,2025-12,0.0,18,0,Estado de alerta,gradual
126,2026-01,0.0,17,0,Estado de alerta,gradual
127,2025-07,0.0,2,0,Estado de alerta,chronic
127,2025-08,0.0,2,0,Estado de alerta,chronic
127,2025-09,0.0,1,0,Estado de alerta,chronic
127,2025-10,0.0,2,0,Estado de alerta,chronic
127,2025-11,0.0,2,0,Estado de alerta,chronic
127,2025-12,0.0,2,0,Estado de alerta,chronic
127,2026-01,0.0,2,0,Estado de alerta,chronic
128,2025-07,0.0,2,0,Estado de alerta,chronic
128,2025-08,0.0,2,0,Estado de alerta,chronic
128,2025-09,0.0,3,0,Estado de alerta,chronic
128,2025-10,0.0,2,0,Estado de alerta,chronic
128,2025-11,0.0,2,0,Estado de alerta,chronic
128,2025-12,0.0,2,0,Estado de alerta,chronic
128,2026-01,0.0,1,0,Estado de alerta,chronic
129,2025-07,0.0,20,0,Estado de alerta,heavy
129,2025-08,0.0,18,0,Estado de alerta,heavy
129,2025-09,0.0,16,0,Estado de alerta,heavy
129,2025-10,0.0,15,0,Estado de alerta,heavy
129,2025-11,0.0,18,0,Estado de alerta,heavy
129,2025-12,0.0,19,0,Estado de alerta,heavy
129,2026-01,0.0,17,0,Estado de alerta,heavy
130,2025-07,0.0,19,0,Estado de alerta,gradual
130,2025-08,0.0,17,0,Estado de alerta,gradual
130,2025-09,0.0,17,0,Estado de alerta,gradual
130,2025-10,0.0,16,0,Estado de alerta,gradual
130,2025-11,0.0,14,0,Estado de alerta,gradual
130,2025-12,0.0,15,0,Estado de alerta,gradual
130,2026-01,0.0,19,0,Estado de alerta,gradual
131,2025-07,0.0,16,0,Estado de alerta,gradual
131,2025-08,0.0,15,0,Estado de alerta,gradual
131,2025-09,0.0,15,0,Estado de alerta,gradual
131,2025-10,0.0,15,0,Estado de alerta,gradual
131,2025-11,0.0,17,0,Estado de alerta,gradual
131,2025-12,0.0,15,0,Estado de alerta,gradual
131,2026-01,0.0,16,0,Estado de alerta,gradual
132,2025-07,0.0,5,0,Estado de alerta,weekend
132,2025-08,0.0,5,0,Estado de alerta,weekend
132,2025-09,0.0,7,0,Estado de alerta,weekend
132,2025-10,0.0,7,0,Estado de alerta,weekend
132,2025-11,0.0,5,0,Estado de alerta,weekend
132,2025-12,0.0,4,0,Estado de alerta,weekend
132,2026-01,0.0,3,0,Estado de alerta,weekend
133,2025-07,0.0,17,0,Estado de alerta,heavy
133,2025-08,0.0,18,0,Estado de alerta,heavy
133,2025-09,0.0,18,0,Estado de alerta,heavy
133,2025-10,0.0,18,0,Estado de alerta,heavy
133,2025-11,0.0,16,0,Estado de alerta,heavy
133,2025-12,0.0,19,0,Estado de alerta,heavy
133,2026-01,0.0,18,0,Estado de alerta,heavy
134,2025-07,0.0,5,0,Estado de alerta,weekend
134,2025-08,0.0,6,0,Estado de alerta,weekend
134,2025-09,0.0,5,0,Estado de alerta,weekend
134,2025-10,0.0,4,0,Estado de alerta,weekend
134,2025-11,0.0,5,0,Estado de alerta,weekend
134,2025-12,0.0,6,0,Estado de alerta,weekend
134,2026-01,0.0,7,0,Estado de alerta,weekend
135,2025-07,0.0,1,0,Estado de alerta,chronic
135,2025-08,0.0,2,0,Estado de alerta,chronic
135,2025-09,0.0,2,0,Estado de alerta,chronic
135,2025-10,0.0,2,0,Estado de alerta,chronic
135,2025-11,0.0,1,0,Estado de alerta,chronic
135,2025-12,0.0,2,0,Estado de alerta,chronic
135,2026-01,0.0,2,0,Estado de alerta,chronic
136,2025-07,0.0,4,0,Estado de alerta,weekend
136,2025-08,0.0,5,0,Estado de alerta,weekend
136,2025-09,0.0,6,0,Estado de alerta,weekend
136,2025-10,0.0,6,0,Estado de alerta,weekend
136,2025-11,0.0,5,0,Estado de alerta,weekend
136,2025-12,0.0,5,0,Estado de alerta,weekend
136,2026-01,0.0,4,0,Estado de alerta,weekend
137,2025-07,0.0,16,0,Estado de alerta,gradual
137,2025-08,0.0,13,0,Estado de alerta,gradual
137,2025-09,0.0,11,0,Estado de alerta,gradual
137,2025-10,0.0,15,0,Estado de alerta,gradual
137,2025-11,0.0,15,0,Estado de alerta,gradual
137,2025-12,0.0,13,0,Estado de alerta,gradual
137,2026-01,0.0,13,0,Estado de alerta,gradual
138,2025-07,0.0,2,0,Estado de alerta,chronic
138,2025-08,0.0,2,0,Estado de alerta,chronic
138,2025-09,0.0,2,0,Estado de alerta,chronic
138,2025-10,0.0,2,0,Estado de alerta,chronic
138,2025-11,0.0,2,0,Estado de alerta,chronic
138,2025-12,0.0,3,0,Estado de alerta,chronic
138,2026-01,0.0,2,0,Estado de alerta,chronic
139,2025-07,0.0,17,0,Estado de alerta,gradual
139,2025-08,0.0,15,0,Estado de alerta,gradual
139,2025-09,0.0,15,0,Estado de alerta,gradual
139,2025-10,0.0,18,0,Estado de alerta,gradual
139,2025-11,0.0,9,0,Estado de alerta,gradual
139,2025-12,0.0,17,0,Estado de alerta,gradual
139,2026-01,0.0,17,0,Estado de alerta,gradual
140,2025-07,0.0,2,0,Estado de alerta,chronic
140,2025-08,0.0,3,0,Estado de alerta,chronic
140,2025-09,0.0,2,0,Estado de alerta,chronic
140,2025-10,0.0,3,0,Estado de alerta,chronic
140,2025-11,0.0,1,0,Estado de alerta,chronic
140,2025-12,0.0,1,0,Estado de alerta,chronic
140,2026-01,0.0,1,0,Estado de alerta,chronic
141,2025-07,0.0,3,0,Estado de alerta,chronic
141,2025-08,0.0,3,0,Estado de alerta,chronic
141,2025-09,0.0,3,0,Estado de alerta,chronic
141,2025-10,0.0,2,0,Estado de alerta,chronic
141,2025-11,0.0,3,0,Estado de alerta,chronic
141,2025-12,0.0,3,0,Estado de alerta,chronic
141,2026-01,0.0,1,0,Estado de alerta,chronic
142,2025-07,0.0,5,0,Estado de alerta,weekend
142,2025-08,0.0,4,0,Estado de alerta,weekend
142,2025-09,0.0,5,0,Estado de alerta,weekend
142,2025-10,0.0,6,0,Estado de alerta,weekend
142,2025-11,0.0,5,0,Estado de alerta,weekend
142,2025-12,0.0,6,0,Estado de alerta,weekend
142,2026-01,0.0,3,0,Estado de alerta,weekend
143,2025-07,0.0,16,0,Estado de alerta,gradual
143,2025-08,0.0,16,0,Estado de alerta,gradual
143,2025-09,0.0,13,0,Estado de alerta,gradual
143,2025-10,0.0,14,0,Estado de alerta,gradual
143,2025-11,0.0,17,0,Estado de alerta,gradual
143,2025-12,0.0,17,0,Estado de alerta,gradual
143,2026-01,0.0,18,0,Estado de alerta,gradual
144,2025-07,0.0,5,0,Estado de alerta,weekend
144,2025-08,0.0,5,0,Estado de alerta,weekend
144,2025-09,0.0,3,0,Estado de alerta,weekend
144,2025-10,0.0,2,0,Estado de alerta,weekend
144,2025-11,0.0,6,0,Estado de alerta,weekend
144,2025-12,0.0,5,0,Estado de alerta,weekend
144,2026-01,0.0,4,0,Estado de alerta,weekend
145,2025-07,0.0,5,0,Estado de alerta,weekend
145,2025-08,0.0,5,0,Estado de alerta,weekend
145,2025-09,0.0,5,0,Estado de alerta,weekend
145,2025-10,0.0,7,0,Estado de alerta,weekend
145,2025-11,0.0,5,0,Estado de alerta,weekend
145,2025-12,0.0,5,0,Estado de alerta,weekend
145,2026-01,0.0,5,0,Estado de alerta,weekend
